Date,portfolio_nav,SPY_nav,QQQ_nav,NVDA_value,TSM_value,AMD_value,AVGO_value,MSFT_value,GOOGL_value,AMZN_value,META_value,ANET_value,PLTR_value
2025-12-30,3495089.9826,1520353.6439,1581471.4967,830624.5595,355500.3093,351944.9864,245825.1803,467502.6156,512405.9513,210024.0239,239980.8308,150214.3967,131067.1287
2025-12-31,3478450.2458,1509089.3934,1568399.6533,826018.3048,360614.8884,350016.4431,243190.2264,463800.7935,511018.1627,208479.5381,237869.1316,148615.1605,128827.5968
2026-01-02,3499595.6867,1511855.6142,1565361.5185,880570.2188,365838.7287,290373.2788,244560.8582,510245.0968,420281.2651,204800.8723,274195.1803,177333.8084,131396.3793
2026-01-05,3513977.0554,1521924.7447,1577795.0602,877166.3732,368860.6008,287267.7525,241606.0674,510147.9991,422134.9780,210732.4097,277727.9744,182098.9858,136233.9145
2026-01-06,3516683.7143,1530975.9102,1591658.4227,873063.1375,374789.8315,278522.9057,241852.2856,516254.4681,419201.0322,217848.4444,278499.4509,175979.9070,140672.2514
2026-01-07,3518875.0352,1526041.0286,1593190.4402,881782.5044,364774.2339,272896.5719,241662.3292,521605.6854,429389.6926,218418.0936,273470.0846,172661.5350,142214.3044
2026-01-08,3474223.5005,1525886.0856,1584126.7441,862804.8703,364007.3198,265957.8478,233909.4457,515822.8863,434003.8967,222694.9468,272361.3496,164219.5958,138441.3418
2026-01-09,3495406.6078,1535977.2927,1599905.0115,861965.5737,370440.2133,263995.7856,242696.5146,517085.1886,438178.0496,223680.5333,275312.3623,163117.8938,138934.4930
2026-01-12,3514893.9760,1538389.4741,1601232.6352,862338.6340,379757.5908,269869.0055,247790.0735,514819.5330,442565.5286,222857.7097,270637.0970,163821.3871,140437.4169
2026-01-13,3535914.3877,1535313.5027,1598858.2342,866395.2816,379116.5749,287124.8195,249478.5316,507796.0602,448046.6395,219358.4674,266050.4212,172462.4205,140085.1712
2026-01-14,3480672.6297,1527767.0724,1581777.9314,853945.5968,374423.5567,290542.2050,239122.6067,495615.5323,447873.2663,213978.4776,259486.5232,166038.0571,139646.8079
2026-01-15,3526204.4446,1531927.5097,1587471.4697,872177.1105,391055.2202,296155.5324,241324.6290,492680.9746,443792.4588,215361.8996,261712.4145,173338.4756,138605.7295
2026-01-16,3529016.6974,1530643.9475,1586143.8460,868353.6166,391925.1229,301236.1274,247438.3024,496133.3643,440085.0737,216211.8480,261480.5621,172329.6978,133822.9823
2026-01-20,3424656.1767,1499484.9566,1552442.7364,830305.2434,374480.7959,301353.0672,233993.8707,490372.1277,429416.3686,208869.7638,254680.5882,169263.5152,131920.8362
2026-01-21,3466979.0461,1516790.6313,1573429.3017,854784.9647,373290.3678,324586.0542,231320.4322,479140.9805,437924.6893,209150.0630,258407.3008,168958.2306,129415.9630
2026-01-22,3521302.1526,1524713.1776,1584867.2427,861872.3264,374721.1725,329692.6227,228991.7508,486725.5427,440805.2425,211889.7822,273023.2222,183718.3530,129862.1377
2026-01-23,3568683.3074,1525266.3134,1589871.3029,875068.0605,383305.9654,337423.9518,225164.5677,502703.7258,437324.5418,216248.0237,277715.3298,180970.7312,132758.4097
2026-01-26,3578089.0304,1533011.8401,1596866.8767,869472.7262,380833.5405,326548.1165,228541.5053,507375.2597,444432.5998,215578.9121,283448.7002,190766.5719,131091.0980
2026-01-27,3621920.6468,1539119.7651,1611342.9525,879031.4609,387277.8889,327483.6743,234127.5437,518487.7468,446152.8923,221239.1873,283705.8676,194708.7994,129705.5854
2026-01-28,3639519.7893,1538964.8220,1616678.8796,893019.8323,391810.6445,328406.2455,234444.1161,519620.5415,448099.9914,219729.1781,281918.3919,199301.4150,123169.4329
2026-01-29,3610779.0351,1535910.9273,1607002.6261,897636.0348,388662.8742,327678.5740,232678.2685,467694.1085,451087.2077,218571.8057,311251.4430,196646.7174,118872.0015
2026-01-30,3546557.8315,1531329.9496,1587701.1397,891201.4039,378372.5705,307603.0996,233079.2659,464230.9044,450753.8195,216374.6109,302056.9485,188138.4269,114746.7812
2026-02-02,3541064.3254,1538942.7454,1598602.9760,865462.6665,390734.6948,319999.2313,232945.5929,456765.0686,458341.9630,219683.9793,297803.2564,183665.2477,115662.6249
2026-02-03,3477803.5148,1525930.3744,1574042.0151,840889.6980,384313.2561,314593.7903,225361.5380,443645.8750,453034.2253,215759.7490,291601.9320,185019.1491,123584.3020
2026-02-04,3327767.3574,1518538.8871,1546545.1163,812213.5651,372855.3990,260123.6277,216722.2129,446860.9775,444139.2053,210669.1230,282028.0216,172927.0007,109228.2248
2026-02-05,3271524.9105,1499573.5342,1524282.1037,801442.4735,378567.1628,250131.3638,218452.9050,424722.3529,441752.0550,201355.8797,282542.3564,170789.9683,101768.3932
2026-02-06,3390146.2833,1528342.4203,1556502.2162,864530.1939,399308.0679,270843.5433,234219.0042,432781.5889,430563.2302,190170.9535,278853.5776,182497.1945,106378.9293
2026-02-09,3468535.6604,1535711.8309,1568425.2415,886118.8939,406816.9111,280666.8809,241971.8877,446224.4192,432510.2886,188724.2310,285497.5411,188138.4269,111866.1800
2026-02-10,3450627.5841,1531661.9124,1561148.8213,879124.7082,414257.0603,277509.3880,239509.5334,445868.3724,424855.4349,187132.8473,282757.3150,190408.1820,109204.7425
2026-02-11,3443330.2472,1531308.0084,1565335.9302,886165.6244,428198.7971,277522.3747,241141.7296,436266.3225,414693.4912,184528.7523,281901.5496,186704.8878,106206.7182
2026-02-12,3374057.1530,1507651.0236,1533498.7051,871664.2861,421342.3896,267595.0840,232987.8270,433536.7743,412079.6566,180477.9486,273942.2621,179351.3640,101079.5606
2026-02-13,3350852.5089,1508713.1419,1536766.6660,852406.8389,419350.7179,269388.2399,228766.6388,432975.7842,407705.4952,179745.5365,269709.6616,187939.3124,102864.2834
2026-02-17,3352887.1990,1511147.3999,1535183.6280,862478.5405,416878.3281,263878.8458,233951.6582,428163.9614,402771.1799,181879.4446,269507.2961,189253.3950,104124.5494
2026-02-18,3369001.1447,1518760.1956,1546647.1572,876513.4999,414657.6997,260032.6613,234634.0725,431120.0817,404518.1891,185170.7252,271164.0764,185218.2433,105971.8956
2026-02-19,3367430.7941,1514754.5660,1540723.9489,876140.5109,412517.2201,264255.6584,234971.7512,430871.3847,403878.0888,185234.0257,271821.7513,182152.0708,105588.3323
2026-02-20,3401435.5389,1525709.0659,1554357.6413,885093.1740,424135.3399,260071.6412,234029.0263,429541.3522,420054.5400,189981.0658,276408.4528,176258.6389,105862.3078
2026-02-23,3361355.5466,1510129.5704,1535464.4744,893159.7389,423563.0181,255458.8449,232403.8870,415743.4012,415400.3017,185604.7502,268647.3073,169144.0586,102230.2387
2026-02-24,3412740.4570,1521105.8761,1551957.6521,899221.4520,441545.3024,277860.2074,228991.7508,420641.9041,414613.5041,188579.5560,269511.5196,170922.7113,100852.5495
2026-02-25,3461383.2904,1533941.4983,1574450.4907,911857.5600,443811.7152,273988.0495,233789.8435,433185.4568,417280.6498,190460.2897,275577.9509,176391.3819,105040.3931
2026-02-26,3372993.2978,1525421.2565,1555455.4390,862105.4802,431312.2379,264658.4641,226325.3907,434396.5646,409919.2722,188000.8697,276977.5895,172887.1818,106410.2470
2026-02-27,3328096.9887,1518096.2701,1550476.8110,826201.9365,428759.6642,260149.6209,224812.7966,424686.1066,415760.4065,189881.6034,273255.0746,177201.0655,107388.7140
2026-03-02,3344700.8749,1518959.4275,1552519.3451,850868.1523,422498.4531,258083.5857,224299.2324,430968.6808,408772.3291,188425.8439,275523.1489,171626.2045,113635.2441
2026-03-03,3299820.3079,1505570.8049,1535898.6943,839537.5059,404207.1332,248117.3151,220795.6572,436786.3041,404851.5772,188733.2680,276163.9557,165387.6591,115239.9324
2026-03-04,3367413.6876,1516193.0712,1559310.6810,853479.2893,409140.5281,262566.4754,223391.6631,438159.6272,404251.5111,196048.2412,281496.8187,178966.4418,119913.0918
2026-03-05,3379514.5439,1507739.4657,1554612.7435,854878.0695,405042.7063,259162.0766,234113.4514,444085.3609,401250.8958,197965.1368,278478.3851,185032.4153,119506.0462
2026-03-06,3303970.4914,1487977.3209,1531226.3450,829139.5458,387907.4500,250040.3974,232502.3829,442225.4583,398103.6240,192784.0855,271855.4617,176391.3819,123020.7040
2026-03-09,3379441.1805,1501012.0394,1551676.8056,851660.7896,399136.3853,263359.0804,243245.2775,442712.0709,408846.5737,193037.2598,272922.0394,182072.4331,122449.2707
2026-03-10,3385615.2895,1498599.7226,1551702.3938,861545.9254,397293.4865,264073.7454,241015.0705,438765.1976,409754.0850,193796.7829,275738.1590,185324.4337,118308.4035
2026-03-11,3400049.0806,1496718.7358,1551498.1560,867468.0169,405843.9500,266152.7673,240304.5144,437813.6011,411969.4096,192277.7229,276071.1942,183479.4196,118668.4846
2026-03-12,3328909.6361,1473991.1383,1524869.2289,853991.8287,385412.1154,256940.1416,236364.7646,434547.9324,405096.5478,189456.6292,269039.3678,177904.5587,120155.7497
2026-03-13,3278774.2638,1465648.1871,1515831.1211,840515.5692,387243.5244,251287.8145,226649.0201,427724.6739,403401.7095,187774.8202,258723.4679,177293.9896,118159.6746
2026-03-16,3323490.4788,1480563.8924,1532834.8152,854364.8890,389441.2782,255432.8517,228590.7748,432482.5903,407778.9660,191454.9131,264742.3595,179656.6689,119545.1872
2026-03-17,3328779.6404,1484458.5970,1540315.4733,848349.4789,397138.8636,255082.0125,226051.0093,431898.6486,414932.0677,194583.4309,262721.2802,176630.3152,121392.5334
2026-03-18,3296454.4639,1463744.9881,1518843.9797,841215.0305,389781.0352,259175.0831,222266.0172,423658.8427,410621.5213,189764.0533,259776.1906,180612.3616,119584.3283
2026-03-19,3291274.0693,1460137.8221,1514044.0013,832635.0002,388885.7007,266724.4993,225016.8239,420663.4998,409874.1878,188760.3928,255987.2335,180864.5409,121862.1904
2026-03-20,3206219.7205,1439205.6135,1486061.8622,805309.4922,377923.5546,261604.9243,218452.9050,412931.9352,401693.5128,185695.1618,250485.2004,174174.7118,117948.3224
2026-03-23,3266649.5805,1454317.3002,1503120.3214,819018.9055,388495.4303,263359.0804,227371.2157,414153.8573,403108.1112,190008.1906,254873.3221,180360.1621,125901.3052
2026-03-24,3225216.8676,1449435.3755,1492843.8366,816967.1096,394005.1755,266854.4258,224396.0932,403059.2619,387600.8798,187386.0216,250172.9735,173617.2277,121157.6990
2026-03-25,3275754.8245,1457512.7295,1502660.2013,833194.5550,399170.5747,286215.2549,224762.6881,401221.0212,388254.7865,191427.7883,251004.1965,179205.3549,121298.6044
2026-03-26,3123240.7056,1431483.3825,1466794.8575,798501.5161,374330.7269,264775.4237,218142.7010,395738.6095,374896.1694,187657.2700,231025.6162,162666.6001,115506.0725
2026-03-27,3056906.7855,1407073.8946,1438138.5308,781154.8898,375053.8884,262462.5223,211980.9414,385790.2359,366114.9396,180242.8483,221819.0179,160303.9107,111983.5913
2026-03-30,3018066.5149,1402369.3960,1427146.3556,770196.7338,363299.7467,254731.1734,206855.5617,388158.3797,364993.9393,181698.6078,226316.8465,154145.0131,107670.5130
2026-03-31,3174929.9825,1443133.3654,1475460.8437,813236.7205,387921.4971,264333.6182,218206.1489,400280.2390,383757.4271,188317.3446,241400.9794,162971.8847,114504.1233
2026-04-01,3215832.0153,1454006.6015,1493687.4683,799876.6680,320818.6920,262459.6478,225102.9422,475210.2532,394015.5023,192599.5148,257146.3990,161422.8732,127179.5227
2026-04-02,3235200.0028,1455315.8972,1495400.1637,807340.6022,318517.0142,271561.6364,225864.0784,480472.1940,391869.1114,191867.7858,255028.7986,163788.9457,128889.8361
2026-04-06,3248104.9452,1462194.8806,1504398.4850,808478.4119,321072.3665,274907.7660,225777.9153,479726.0137,397460.2403,194630.0425,254389.5164,163232.9835,128429.6891
2026-04-07,3288957.8925,1462838.3547,1504628.6230,810572.0095,324416.8679,276593.3286,239808.7091,478966.9668,404707.5088,195526.4172,255290.7111,172787.7688,130287.6045
2026-04-08,3399681.8459,1500096.1961,1549364.3469,828685.8842,343751.0931,289441.0139,251771.5021,481591.5039,420420.9823,202368.0542,271880.9430,187566.0207,122204.8484
2026-04-09,3427428.2437,1508750.3878,1559845.2255,837014.5956,343365.9081,295459.0596,254844.7751,479970.4778,421971.1063,213709.8063,278970.7628,188833.0910,113288.6613
2026-04-10,3476210.5326,1507751.9262,1562094.8058,858496.3591,348166.6011,305946.9497,266793.1929,477140.0762,420314.9667,218036.1480,279623.3493,190513.9098,111178.9798
2026-04-13,3522455.6080,1522486.2778,1578250.8117,861591.1459,347198.9509,308181.8814,272681.2497,494508.4036,425707.3669,219417.2764,281696.5931,196551.9117,114920.8285
2026-04-14,3629253.7242,1541037.5915,1606907.1383,894359.9260,356894.2607,318470.0164,273420.8451,505752.7717,441076.3504,227768.1072,294109.2850,199590.2960,117811.8656
2026-04-15,3688733.4785,1553197.9112,1629402.9414,905100.8077,352394.2041,322278.1069,284866.6378,529052.0604,446654.2173,227292.4812,298144.7592,199538.5873,123411.6165
2026-04-16,3724516.0875,1557014.6025,1637250.7283,902734.1775,341355.4629,347424.1084,286123.2335,540682.4246,445196.8063,228390.0679,300493.2199,208175.3804,123941.2061
2026-04-17,3776386.3889,1575832.1907,1658672.7617,917889.6774,348072.6486,347586.4272,291917.9397,543937.3826,452695.8113,229176.6742,305678.4971,212338.6311,127092.6995
2026-04-20,3746177.1299,1572681.0502,1653406.7341,919619.1621,344070.5086,343291.3804,286956.1795,537864.8895,447051.7150,227091.2554,297847.2964,215726.1330,126658.6101
2026-04-21,3761169.4507,1562384.7874,1647118.2694,909697.5867,345799.1251,355202.6082,288780.0444,545699.9406,440254.9117,228582.1522,296928.3536,223496.6624,126728.0660
2026-04-22,3869922.0841,1578206.5844,1674675.3941,921621.7489,363987.2276,378887.7786,303485.7894,556970.0418,449569.0391,233567.0348,299538.7267,229793.2472,132501.4500
2026-04-23,3806685.0895,1572082.0004,1665242.5410,908605.2477,359496.5749,381222.5783,301539.8675,534880.0894,448999.3368,233310.9317,292626.5230,223095.8558,122908.0844
2026-04-24,3960495.3875,1584264.5322,1697094.4325,947882.2436,378098.0167,434261.3889,303564.7868,546291.7225,456299.5726,241460.5227,299676.3758,228733.0512,124227.7067
2026-04-27,3982453.7506,1586993.9134,1697989.0846,985839.4081,380465.4928,417805.3871,300290.4594,546549.0532,464169.5512,238835.4591,301270.1240,222992.4187,124236.3970
2026-04-28,3916949.9754,1579271.6824,1680912.8384,970183.2440,368590.6118,403546.8238,287099.7772,552248.4168,463427.6039,237536.6606,298038.2167,213709.1386,122569.4819
2026-04-29,3919614.4653,1579027.6200,1691189.3232,952342.4715,369990.4090,420901.7897,291135.2627,546085.8579,463639.5946,240591.6145,297052.6442,218092.1858,119782.6353
2026-04-30,3915332.5958,1594738.3565,1706961.8176,908286.6749,372085.4315,442601.7555,299737.5433,524626.3658,509825.9962,242439.2134,271654.5266,223302.7301,120772.3586
2026-05-01,3937630.9486,1599154.3686,1723347.9615,903189.3014,373597.9888,450155.5618,302502.0580,533194.7307,511005.1870,245366.1297,270251.6715,223289.7881,125078.5315
2026-05-04,3915827.8705,1593296.0590,1720101.3762,903325.7829,377299.4637,426432.9361,299069.7577,532139.7535,507772.3993,248832.6630,270988.6087,223186.3510,126780.1546
2026-05-05,3916025.3336,1606077.7761,1742418.0617,894314.3858,370535.3161,443563.1705,306867.8206,529257.9250,514635.4320,250204.6498,268569.1288,220083.3160,117994.1890
2026-05-06,4061450.3883,1628401.3569,1778615.7405,945879.7263,394106.5482,526130.3996,305489.1680,532577.1763,527367.8543,251521.7593,272085.1676,190138.9478,116153.6409
2026-05-07,4050645.3630,1623408.5071,1776493.9453,962582.6892,389080.3922,509986.4996,296240.6207,541338.5393,527301.5844,248027.7875,273829.8692,183273.4686,118983.9123
2026-05-08,4131357.0783,1636811.4863,1818136.4572,979422.2031,386759.9067,568331.6870,308763.4954,534069.5764,531024.5830,249408.9019,270642.3455,183299.3328,119635.0465
2026-05-11,4112187.4186,1640539.4645,1823402.4848,998719.3582,380052.1248,572826.5079,307636.1443,530904.6841,514913.6926,246033.8121,265861.0465,176395.0475,118845.0005
2026-05-12,4089865.0647,1638054.1457,1807936.7371,1004817.9903,373231.5828,559716.6358,301080.3020,524613.4599,513204.5452,243134.3623,267698.9863,184294.8782,118072.3219
2026-05-13,4129303.8442,1647218.8097,1827032.5815,1027801.6766,375599.0302,556233.1448,299277.9997,521319.9416,533435.9319,247076.5355,273749.9623,181902.9612,112906.6605
2026-05-14,4226914.5541,1660222.3771,1840018.6108,1072904.2720,392434.2975,561477.1089,315793.2565,526749.1474,531382.3350,244414.8777,274549.0583,191108.6487,116101.5522
2026-05-15,4122861.8041,1640250.9779,1812256.9361,1025480.5865,379873.6237,529513.9845,305309.6543,542818.0728,525698.4526,241597.7438,272684.4828,183557.9158,116327.2872
2026-05-18,4096492.9928,1639097.1670,1804460.1698,1011826.9397,371982.1038,525630.9455,302092.7616,544902.2941,525910.4433,242256.2706,271343.7866,183221.7599,117325.6876
2026-05-19,4040885.8742,1628179.3712,1793340.2094,1004044.2936,368844.2577,516965.9412,295170.7263,537028.6434,513615.2646,237207.3692,267525.8412,183053.6721,117429.8648
2026-05-20,4121879.4455,1644866.6281,1823044.7175,1017060.7948,377308.8676,558830.1313,299974.5136,541711.6294,515271.4042,242393.4916,268613.5125,181644.3782,119070.7223
2026-05-21,4121136.3636,1648128.5583,1826521.2849,999037.9310,382504.1208,561339.7476,297683.9175,540344.9437,513615.2646,245549.0446,269643.4687,192117.1360,119300.7891
2026-05-22,4120712.9838,1654608.2653,1834266.8748,980013.8781,380033.3171,583713.9461,297375.1593,539674.5067,507401.4256,243591.6912,270922.0332,199150.7030,118836.3235
2026-05-26,4186414.8838,1665592.5620,1866834.6129,977874.8098,387361.1796,629136.5376,303026.2458,536399.5997,515231.6585,242649.5947,271845.4469,204296.5768,118593.2345
2026-05-27,4178818.0401,1665304.0754,1864712.8177,967589.0518,397141.0380,618711.0602,302918.5201,532067.4727,515165.3886,248649.7481,282020.6645,199512.7230,115042.3730
2026-05-28,4252681.7987,1674490.8161,1880434.1356,975098.5263,399142.0793,646866.0941,306307.7389,550530.6360,516887.7981,250616.2570,282033.9687,200753.9489,124444.7514
2026-05-29,4274107.3191,1678662.6303,1887361.8382,960944.2850,393120.1189,644381.3972,320805.2638,580507.5385,503916.9014,247543.0199,280799.8150,206184.2699,135904.7094
2026-06-01,4355691.7965,1683233.8562,1898686.3484,1021111.3695,409260.1609,636927.5351,330283.5938,593761.8404,498657.0005,238963.5246,266575.7918,220678.0549,139472.9250
2026-06-02,4337877.4484,1685519.5369,1907428.9433,1014102.4896,419650.6674,651173.5626,345793.5785,568993.8387,479419.2975,234628.0273,265315.0025,226690.2122,132110.7721
2026-06-03,4289879.5819,1673691.9926,1902444.2303,977374.1457,410255.9940,677368.3874,344113.3332,550981.9091,475630.0291,228682.7651,276569.0038,225448.9864,123455.0281
